I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-17.6,73.85,88.55,-28.11,-52.83,81.05,2.4,-375.82,-51.5,59.26,32.04,-111.55
-16.86,70.34,83.7,-26.73,-50.1,77.49,-10.03,-382.34,-55.22,54.86,35.02,-112.27
-16.07,66.58,78.88,-25.25,-47.52,73.44,-21.96,-388.44,-58.9,50.7,37.85,-113.11
-15.24,62.5,74.17,-23.64,-45.19,68.89,-33.46,-394.2,-62.62,46.73,40.48,-114.13
-14.5,57.8,69.09,-21.67,-42.83,63.65,-45.94,-400.54,-66.94,42.45,42.91,-115.58
-13.78,52.66,63.86,-19.48,-40.57,57.78,-58.6,-406.94,-71.54,38.16,45.15,-117.31
-13.4,46.25,57.28,-16.48,-37.39,51.01,-74.19,-415.26,-77.69,32.79,47.0,-119.95
-13.39,38.52,49.22,-12.64,-33.2,43.3,-92.91,-425.67,-85.48,26.27,48.44,-123.55
-13.52,29.99,40.43,-8.32,-28.56,34.81,-112.82,-436.84,-94.05,19.33,49.58,-127.7
-13.89,20.46,30.6,-3.39,-23.22,25.47,-134.56,-449.22,-103.71,11.74,50.36,-132.56
-13.94,12.82,21.99,0.49,-18.51,17.42,-152.67,-458.01,-110.37,5.45,51.52,-135.71
-13.62,7.4,14.85,3.13,-14.59,10.88,-166.43,-462.62,-113.55,0.76,53.14,-136.89
-13.25,2.67,7.84,5.43,-10.56,4.77,-178.91,-465.63,-115.41,-3.49,54.82,-137.36
-12.65,-0.54,1.59,6.91,-6.78,-0.3,-188.5,-465.67,-114.76,-6.7,56.77,-136.41
-12.12,-3.79,-1.19,8.46,-4.9,-3.39,-197.94,-465.21,-113.79,-9.86,58.56,-135.36
-11.66,-7.17,-0.24,10.13,-5.06,-4.35,-207.42,-464.41,-112.63,-13.05,60.17,-134.28
-11.01,-9.18,3.77,11.06,-6.79,-3.03,-214.12,-460.78,-109.11,-15.26,61.99,-131.91
-10.23,-10.09,11.69,11.42,-10.6,0.97,-218.58,-454.77,-103.66,-16.67,63.92,-128.49
-11.79,-12.23,16.02,13.41,-13.56,2.22,-222.23,-450.4,-99.57,-19.01,65.4,-125.92
-15.88,-15.58,16.27,17.12,-15.55,0.44,-224.76,-447.63,-96.81,-22.28,66.41,-124.2
-21.4,-19.21,16.94,21.59,-18.46,-1.34,-225.69,-444.81,-94.05,-25.77,67.17,-122.55
-29.04,-23.66,16.13,27.41,-21.63,-4.48,-225.23,-442.92,-92.06,-29.9,67.55,-121.43
-37.31,-27.18,17.91,33.07,-26.83,-5.54,-221.7,-438.88,-88.29,-33.37,67.98,-119.35
-46.15,-29.62,22.85,38.47,-34.41,-4.12,-214.9,-432.48,-82.57,-36.1,68.48,-116.22
-56.95,-32.33,27.47,44.86,-42.99,-2.97,-205.69,-426.0,-76.78,-39.06,68.72,-113.13
-69.42,-34.88,32.79,51.93,-53.09,-1.26,-193.6,-418.74,-70.34,-41.96,68.79,-109.74
-78.3,-37.38,36.43,57.39,-59.93,-0.54,-182.15,-413.98,-65.55,-45.34,68.18,-106.19
-83.3,-39.98,37.78,61.16,-62.95,-1.25,-171.66,-412.29,-62.84,-49.35,66.81,-102.61
-86.72,-42.31,38.73,64.12,-64.85,-2.0,-160.02,-411.61,-60.67,-53.54,64.96,-98.66
-87.15,-44.45,38.52,65.64,-64.25,-3.29,-148.16,-412.93,-59.77,-58.06,62.49,-94.43
-88.0,-46.62,37.85,67.38,-63.75,-4.76,-134.07,-414.89,-59.22,-62.86,59.6,-90.06
-89.45,-48.82,36.85,69.38,-63.58,-6.27,-117.49,-417.35,-58.93,-67.89,56.3,-85.53
-88.55,-50.95,34.46,70.31,-61.24,-8.47,-100.2,-421.92,-59.98,-73.37,52.33,-80.81
-85.97,-53.06,30.81,70.48,-57.26,-11.27,-81.71,-428.35,-62.23,-79.28,47.73,-75.92
-84.58,-54.58,28.5,70.77,-54.92,-13.13,-67.58,-433.39,-63.27,-84.86,43.6,-70.34
-84.22,-55.45,27.56,71.05,-54.18,-14.02,-58.6,-437.01,-63.06,-90.1,40.0,-64.03
-83.97,-55.99,26.82,71.14,-53.8,-14.62,-51.81,-440.65,-62.68,-95.35,36.42,-57.24
-84.5,-56.02,26.91,71.19,-54.57,-14.54,-48.9,-443.51,-61.53,-100.43,33.15,-49.84
-83.32,-55.84,26.03,70.35,-53.93,-14.84,-47.05,-447.96,-61.31,-105.83,29.46,-42.1
-80.31,-55.47,24.05,68.54,-51.72,-15.59,-46.13,-454.18,-62.15,-111.6,25.32,-34.04
-77.19,-54.63,22.36,66.33,-49.86,-15.95,-49.12,-460.37,-62.74,-117.34,21.33,-25.4
-73.41,-53.37,20.55,63.52,-47.76,-16.16,-55.53,-467.08,-63.46,-123.15,17.33,-16.22
-70.73,-52.46,19.25,61.56,-46.15,-16.31,-57.37,-474.78,-63.93,-128.07,14.69,-8.45
-69.51,-51.92,18.67,60.64,-45.3,-16.31,-54.36,-483.34,-63.95,-131.94,13.62,-2.26
-68.47,-51.43,18.21,59.9,-44.46,-16.29,-50.1,-492.95,-64.01,-135.32,13.4,3.24
-68.17,-51.2,18.1,59.77,-43.88,-16.24,-42.54,-503.69,-63.95,-137.89,14.45,7.51
-67.97,-50.69,18.29,59.51,-43.6,-15.91,-37.23,-514.9,-63.68,-140.14,16.15,11.74
-67.8,-49.89,18.74,59.07,-43.58,-15.3,-34.56,-526.62,-63.25,-142.06,18.48,15.97
-68.44,-49.22,19.69,59.16,-44.03,-14.54,-30.07,-539.27,-62.55,-143.17,22.16,19.12
-69.77,-48.58,21.13,59.66,-44.96,-13.56,-24.96,-552.73,-61.56,-143.54,27.09,21.42
-69.91,-47.52,22.07,59.3,-45.19,-12.61,-24.13,-566.87,-61.08,-144.04,31.6,23.42
-68.82,-46.05,22.47,58.07,-44.66,-11.72,-27.52,-581.74,-61.15,-144.64,35.67,25.01
-67.33,-44.32,22.83,56.49,-43.96,-10.73,-33.71,-597.33,-61.37,-144.98,40.07,26.04
-64.97,-42.21,22.88,54.24,-42.8,-9.71,-43.96,-613.6,-61.93,-145.25,44.39,26.6
-63.04,-40.1,23.28,52.24,-41.92,-8.52,-54.37,-630.79,-62.36,-144.8,49.86,26.04
-61.63,-38.0,24.07,50.54,-41.41,-7.16,-64.86,-648.91,-62.6,-143.56,56.57,24.29
-59.71,-35.63,24.74,48.44,-40.62,-5.74,-78.47,-667.83,-63.07,-142.01,63.59,21.71
-57.57,-33.09,25.43,46.14,-39.75,-4.22,-94.43,-687.62,-63.66,-140.0,71.23,18.12
-55.6,-30.78,25.92,44.02,-38.96,-2.91,-106.05,-705.22,-64.47,-138.57,77.19,15.19
-53.74,-28.74,26.11,42.04,-38.22,-1.84,-113.04,-720.33,-65.56,-137.85,81.15,13.1
-52.0,-26.81,26.24,40.17,-37.56,-0.86,-118.07,-734.4,-66.81,-137.24,84.39,10.89
-50.45,-25.1,26.2,38.49,-37.0,-0.05,-119.35,-746.57,-68.27,-137.04,86.24,9.02
-48.63,-23.32,26.01,36.6,-36.3,0.72,-121.59,-758.56,-69.96,-136.76,87.8,6.56
-46.52,-21.44,25.68,34.51,-35.46,1.48,-124.99,-770.43,-71.9,-136.35,89.15,3.44
-44.44,-19.73,25.13,32.49,-34.62,2.06,-125.61,-780.53,-74.11,-136.33,89.11,0.49
-42.29,-18.13,24.35,30.46,-33.75,2.48,-124.4,-789.17,-76.6,-136.62,87.88,-2.48
-40.27,-16.55,23.72,28.53,-33.01,2.96,-125.29,-795.83,-79.54,-137.02,87.99,-5.24
-38.43,-15.02,23.27,26.75,-32.44,3.51,-128.12,-800.17,-82.97,-137.6,89.51,-7.65
-36.6,-13.56,22.8,25.0,-31.91,4.03,-131.61,-802.58,-86.82,-138.4,91.31,-9.95
-34.85,-12.15,22.39,23.33,-31.48,4.55,-136.71,-802.76,-91.16,-139.43,94.04,-12.02
-33.15,-10.92,21.81,21.76,-31.09,4.91,-140.04,-800.5,-95.92,-140.92,95.87,-13.77
-31.48,-9.89,21.02,20.29,-30.72,5.09,-141.4,-795.69,-101.09,-142.93,96.67,-15.2
-29.93,-8.99,20.22,18.93,-30.45,5.21,-143.23,-788.11,-106.79,-145.34,97.86,-16.23
-28.47,-8.25,19.36,17.72,-30.27,5.22,-144.78,-777.61,-113.02,-148.21,99.03,-16.79
-25.48,-7.63,17.11,15.81,-27.86,4.38,-150.15,-764.87,-115.47,-148.81,100.05,-18.57
-20.8,-7.11,13.37,13.14,-22.99,2.59,-160.01,-749.82,-113.73,-146.87,101.05,-21.69
-15.2,-6.75,8.71,10.11,-16.73,0.2,-171.88,-731.9,-109.83,-143.75,101.81,-25.29
-8.22,-6.55,2.73,6.48,-8.43,-3.04,-187.0,-711.2,-102.53,-138.66,102.34,-29.82
-0.81,-6.55,-3.75,2.75,0.57,-6.66,-202.11,-687.08,-94.35,-133.21,103.04,-34.27
6.98,-6.74,-10.71,-1.05,10.22,-10.65,-216.92,-659.37,-85.4,-127.48,103.91,-38.56
16.06,-7.12,-18.91,-5.38,21.8,-15.45,-234.15,-628.36,-73.3,-119.97,104.74,-43.58
26.24,-7.7,-28.21,-10.14,35.06,-20.99,-253.04,-593.81,-58.5,-111.0,105.63,-49.11
43.7,1.19,-36.24,-23.02,49.65,-20.47,-254.83,-540.36,-21.98,-77.93,127.36,-41.6
69.23,20.55,-42.9,-44.88,65.74,-13.29,-237.89,-466.35,38.64,-18.2,172.06,-19.8
99.85,45.84,-49.22,-72.07,83.4,-2.57,-210.5,-378.7,114.23,57.45,230.09,10.13
137.43,79.86,-54.58,-106.87,102.61,13.61,-167.27,-272.86,210.53,155.73,307.51,52.06
178.73,120.13,-60.57,-147.37,124.01,32.96,-119.58,-157.41,326.08,281.71,416.26,112.15
223.69,166.77,-67.28,-193.7,147.67,55.51,-67.78,-32.51,461.54,436.83,558.44,191.58
275.66,223.68,-73.39,-248.98,173.36,84.2,-1.29,110.38,623.29,625.32,734.4,291.28
334.15,290.79,-79.22,-313.16,201.26,118.8,77.84,269.86,812.22,850.2,949.01,413.93
408.82,360.92,-86.88,-386.48,240.32,150.16,119.12,394.78,981.04,1067.28,1170.99,544.48
501.31,434.39,-96.4,-469.83,291.51,178.03,119.16,481.47,1127.21,1275.01,1400.1,683.25
606.98,515.01,-107.03,-563.5,350.86,206.84,100.6,553.4,1271.56,1498.28,1656.92,840.64
728.98,601.33,-119.3,-668.09,421.02,234.31,49.58,596.45,1401.54,1726.51,1934.89,1013.81
820.24,670.66,-128.26,-748.44,472.91,261.04,-6.61,556.36,1429.38,1835.53,2104.08,1131.9
876.48,720.92,-133.51,-801.38,503.96,287.03,-66.89,425.91,1344.61,1813.43,2153.13,1188.91
922.96,761.67,-137.88,-844.25,530.45,310.0,-157.28,216.99,1176.42,1709.38,2138.12,1216.25
946.75,786.27,-140.07,-867.19,544.54,329.76,-272.81,-89.15,896.62,1486.29,2021.57,1193.69
908.07,794.67,-96.03,-850.9,504.51,357.57,-373.06,-398.19,559.73,1162.58,1786.98,1104.0
802.35,785.65,-1.27,-792.49,406.05,393.86,-458.29,-708.12,162.98,732.24,1426.51,942.41
639.43,752.64,124.8,-691.59,261.54,432.83,-545.18,-1042.52,-271.02,241.65,976.84,710.95
405.96,693.93,295.18,-540.62,57.72,477.29,-624.01,-1377.08,-727.51,-304.38,430.93,401.34
194.31,634.01,439.69,-407.57,-122.45,514.53,-669.85,-1625.03,-1102.62,-761.65,-32.99,128.05
8.91,572.51,553.28,-294.88,-274.72,543.24,-679.3,-1770.08,-1371.02,-1099.82,-390.65,-101.53
-183.91,494.94,670.13,-161.57,-430.23,571.79,-655.32,-1827.98,-1561.78,-1375.42,-729.73,-345.02
-359.77,406.38,771.77,-23.55,-567.09,596.88,-588.84,-1765.59,-1633.59,-1536.26,-995.7,-572.38
-483.23,324.82,820.35,82.29,-651.84,588.65,-533.63,-1674.96,-1637.62,-1611.5,-1162.75,-740.3
-545.98,250.93,810.8,154.47,-677.1,544.42,-490.74,-1550.35,-1562.6,-1588.84,-1220.63,-843.02
-557.35,180.01,746.45,197.4,-650.89,475.3,-424.44,-1339.59,-1405.87,-1482.11,-1192.2,-889.54
-502.51,117.24,613.28,199.58,-559.43,372.36,-346.32,-1058.37,-1173.18,-1291.51,-1064.2,-863.94
-458.62,48.25,495.73,212.48,-478.1,276.92,-275.02,-812.57,-963.36,-1121.84,-961.23,-850.26
-427.38,-26.75,395.22,236.0,-408.69,191.15,-209.07,-607.1,-788.59,-987.32,-894.49,-850.34
-365.17,-95.7,262.91,233.35,-312.04,86.62,-148.17,-401.95,-606.77,-838.83,-791.94,-806.96
-289.46,-161.02,117.63,214.62,-205.67,-27.17,-97.23,-226.27,-448.51,-708.85,-686.92,-738.15
-234.56,-216.77,6.92,210.14,-123.78,-113.63,-39.75,-61.2,-304.77,-586.14,-595.36,-690.52
-201.81,-260.31,-67.23,218.46,-68.98,-171.48,23.31,89.58,-180.8,-474.92,-518.19,-663.18
-189.27,-295.49,-112.15,231.71,-40.1,-210.55,78.98,188.74,-103.53,-410.23,-477.98,-647.18
-207.94,-319.64,-113.26,257.23,-48.9,-220.42,129.79,234.3,-77.59,-396.44,-483.59,-655.0
-208.19,-331.96,-123.58,266.41,-44.04,-230.44,164.97,287.76,-40.66,-366.66,-468.12,-637.68
-190.7,-331.8,-142.21,258.22,-26.73,-240.38,181.16,343.66,3.21,-326.53,-436.09,-594.74
-191.19,-316.55,-128.39,253.03,-34.73,-225.78,184.27,365.08,14.85,-317.98,-432.24,-561.87
-200.29,-285.23,-91.63,244.64,-58.74,-191.73,170.11,362.26,5.21,-329.97,-445.4,-529.31
-197.7,-270.3,-78.4,237.59,-64.72,-177.01,172.13,377.62,10.04,-325.78,-439.89,-499.6
-186.07,-273.77,-87.43,234.49,-54.52,-181.63,192.88,410.75,28.08,-307.35,-418.43,-477.44
-169.34,-278.86,-101.93,228.84,-38.98,-189.83,212.12,447.32,48.85,-286.2,-392.08,-455.41
-143.29,-294.06,-132.94,222.42,-10.29,-211.13,238.43,498.02,81.1,-253.81,-352.99,-435.7
-130.45,-298.76,-147.62,217.88,4.5,-219.86,251.03,527.4,97.47,-237.04,-331.41,-418.28
-131.97,-291.07,-144.1,214.8,3.94,-214.41,247.1,533.87,97.13,-237.13,-329.2,-402.52
-133.54,-288.32,-147.73,213.6,7.7,-215.38,243.76,544.07,101.14,-233.78,-325.35,-390.75
-140.48,-285.82,-151.33,214.89,9.75,-217.19,235.74,550.37,103.9,-232.75,-326.9,-382.95
-141.08,-280.63,-151.72,212.04,11.66,-215.27,231.64,557.31,105.36,-230.3,-323.51,-367.5
-133.19,-274.56,-151.5,204.82,15.6,-211.67,234.02,568.43,108.19,-223.66,-312.34,-343.81
-126.56,-265.7,-147.22,197.03,16.45,-204.76,234.71,576.33,108.85,-218.56,-303.61,-317.49
-117.92,-253.85,-138.77,187.1,15.07,-194.02,236.5,583.21,108.24,-213.23,-294.18,-285.54
-111.05,-244.76,-134.37,179.06,15.31,-187.31,237.55,593.36,111.89,-204.55,-285.39,-255.21
-107.11,-238.45,-133.96,173.46,16.71,-184.76,237.1,606.55,119.99,-192.65,-278.33,-227.07
-101.58,-232.06,-133.59,167.13,18.17,-182.26,238.51,622.89,130.99,-177.29,-269.66,-194.97
-95.58,-226.92,-135.13,161.13,20.43,-181.63,241.3,643.55,146.44,-157.55,-259.91,-160.49
-89.65,-219.86,-134.11,154.34,21.84,-178.35,242.17,657.14,155.25,-144.09,-250.11,-129.76
-83.27,-210.52,-130.03,146.37,22.33,-171.83,241.43,663.19,156.74,-137.41,-239.76,-102.59
-77.03,-201.48,-126.53,138.61,23.27,-165.75,240.39,668.35,157.68,-131.51,-228.71,-77.19
-70.9,-191.97,-122.53,130.73,24.34,-158.97,238.42,669.88,155.32,-129.01,-216.97,-55.09
-63.87,-183.22,-119.72,122.85,26.09,-153.26,238.12,674.77,156.22,-123.35,-203.44,-31.22
-55.96,-175.62,-118.66,115.17,28.77,-149.17,239.81,684.05,161.35,-113.7,-187.95,-5.44
-47.6,-168.01,-117.74,107.36,31.92,-144.97,241.75,692.16,165.36,-105.35,-170.92,18.48
-38.54,-160.81,-117.54,99.51,35.78,-141.24,244.64,700.95,169.98,-96.65,-151.99,41.57
-31.75,-154.39,-116.81,93.09,38.51,-137.62,248.51,709.69,174.2,-88.41,-137.78,63.67
-27.51,-148.72,-115.33,88.2,39.95,-133.93,253.27,717.85,177.44,-81.22,-128.87,84.28
-24.25,-144.01,-114.21,84.27,41.2,-130.86,259.54,727.28,181.57,-73.39,-121.8,104.2
-22.79,-140.39,-113.13,81.73,41.77,-128.31,267.36,737.74,186.25,-65.25,-118.36,123.23
-21.52,-137.59,-112.72,79.77,42.81,-126.37,276.5,748.78,191.16,-57.3,-114.68,140.44
-20.31,-135.72,-113.17,78.39,44.45,-125.17,287.14,760.71,196.59,-49.34,-110.43,155.82
-20.68,-135.06,-113.91,78.4,45.72,-124.62,299.51,773.63,202.44,-41.35,-109.14,169.6
-22.31,-135.64,-115.15,79.67,46.92,-124.81,313.68,787.61,208.75,-33.38,-109.96,181.54
-21.67,-133.75,-115.23,78.51,48.1,-123.46,323.32,799.33,213.8,-25.87,-107.45,196.61
-18.64,-129.1,-113.93,74.71,49.16,-120.35,327.87,808.53,217.43,-18.87,-101.54,215.27
-14.67,-123.51,-112.24,69.96,50.29,-116.67,330.45,816.87,220.53,-12.18,-94.27,234.9
-8.83,-115.96,-109.68,63.26,51.47,-111.8,329.27,823.47,222.61,-5.93,-84.25,256.9
-3.57,-108.78,-107.17,57.01,52.47,-107.11,328.23,830.48,224.82,0.25,-75.53,278.38
0.98,-102.13,-104.79,51.36,53.32,-102.73,327.55,838.07,227.24,6.38,-68.31,299.13
6.86,-93.97,-101.68,44.25,54.12,-97.41,323.75,844.39,228.87,12.14,-59.38,321.75
13.54,-84.78,-98.02,36.17,54.83,-91.43,317.61,849.89,229.97,17.62,-49.58,345.67
19.06,-77.37,-95.5,29.61,55.88,-86.74,313.97,857.6,232.37,23.58,-41.51,367.27
23.49,-71.74,-94.15,24.54,57.31,-83.35,312.81,867.57,236.13,30.06,-35.02,386.58
27.44,-66.88,-93.3,20.1,58.9,-80.55,312.31,878.71,240.54,36.75,-29.47,404.91
30.42,-63.5,-93.4,16.91,60.77,-78.82,313.67,891.79,246.09,43.86,-25.47,421.38
34.12,-59.42,-93.26,12.98,62.7,-76.73,313.12,904.63,251.47,50.85,-20.67,438.75
38.61,-54.54,-92.83,8.22,64.69,-74.2,310.44,917.14,256.61,57.7,-15.01,457.18
42.66,-50.54,-93.06,4.14,66.96,-72.39,308.49,931.1,262.61,64.86,-10.16,474.54
46.64,-46.96,-93.71,0.29,69.45,-70.98,306.45,946.08,269.2,72.23,-5.62,491.43
50.88,-42.7,-93.82,-4.0,71.71,-68.97,304.42,958.49,274.35,78.5,-0.48,508.12
55.27,-37.86,-93.41,-8.66,73.73,-66.39,302.74,968.21,278.02,83.62,5.17,524.38
59.93,-32.63,-92.79,-13.63,75.71,-63.52,300.76,976.63,280.97,88.13,11.26,540.5
64.91,-26.76,-91.71,-19.09,77.53,-60.12,298.6,982.82,282.68,91.67,18.0,556.51
69.72,-21.3,-90.98,-24.23,79.52,-57.06,296.91,989.32,284.62,95.11,24.43,571.7
74.37,-16.29,-90.65,-29.06,81.71,-54.38,295.65,996.25,286.84,98.5,30.56,586.08
79.15,-10.97,-90.11,-34.1,83.83,-51.43,294.63,1001.49,288.16,101.08,37.05,599.99
83.97,-5.58,-89.54,-39.18,85.96,-48.39,293.99,1005.57,288.87,103.04,43.71,613.26
88.97,-0.36,-89.31,-44.27,88.36,-45.64,292.69,1010.55,290.11,105.7,50.35,626.4
94.18,4.73,-89.42,-49.43,91.01,-43.14,290.65,1016.34,291.84,109.1,57.03,639.48
99.48,9.66,-89.79,-54.54,93.87,-40.85,288.48,1022.3,293.7,112.7,63.72,652.12
104.9,14.39,-90.52,-59.62,96.97,-38.85,285.93,1028.92,295.99,116.86,70.39,664.45
110.46,19.24,-91.23,-64.82,100.13,-36.75,283.56,1034.43,297.7,120.6,77.34,676.25
116.14,24.24,-91.91,-70.15,103.33,-34.56,281.44,1038.73,298.81,123.86,84.6,687.48
121.99,29.14,-92.85,-75.51,106.74,-32.54,279.07,1043.11,300.01,127.44,91.97,698.34
128.0,34.03,-93.96,-80.94,110.32,-30.61,276.6,1047.18,301.1,131.12,99.54,708.77
133.07,38.11,-94.96,-85.49,113.38,-29.03,273.92,1049.69,301.39,133.34,105.76,717.36
137.12,41.26,-95.85,-89.07,115.87,-27.87,270.96,1050.66,300.9,134.03,110.46,723.99
140.64,43.92,-96.71,-92.15,118.09,-26.94,267.88,1050.36,299.77,133.79,114.42,729.28
143.34,45.85,-97.47,-94.43,119.85,-26.33,264.62,1048.48,297.84,132.21,117.2,732.8
145.84,47.44,-98.38,-96.46,121.58,-25.97,261.15,1046.03,295.67,130.38,119.65,735.4
148.18,48.72,-99.45,-98.24,123.32,-25.84,257.48,1043.01,293.27,128.35,121.81,737.09
149.76,49.26,-100.48,-99.28,124.65,-26.07,253.57,1038.6,290.18,125.18,122.85,737.09
150.7,49.14,-101.53,-99.66,125.68,-26.64,249.42,1032.99,286.51,121.1,122.94,735.53
151.74,48.96,-102.75,-100.06,126.84,-27.32,245.36,1026.66,282.77,118.18,123.71,734.52
152.88,48.71,-104.13,-100.46,128.14,-28.09,241.4,1019.53,278.96,116.5,125.2,734.13
153.81,48.12,-105.63,-100.58,129.4,-29.09,237.38,1011.48,274.89,115.21,126.7,733.45
154.71,47.35,-107.3,-100.59,130.72,-30.25,233.39,1002.59,270.68,114.87,128.63,733.0
154.95,45.9,-108.99,-99.93,131.74,-31.77,229.22,992.33,265.91,114.01,129.81,731.34
154.5,43.73,-110.69,-98.56,132.41,-33.65,224.86,980.65,260.53,112.56,130.14,728.36
153.79,41.18,-112.52,-96.87,133.02,-35.77,220.48,967.86,254.87,111.74,130.57,725.26
152.68,38.14,-114.43,-94.73,133.47,-38.18,216.04,953.83,248.82,111.23,130.83,721.72
151.05,35.42,-115.54,-92.5,133.25,-40.05,211.26,940.75,242.77,109.82,131.22,717.9
148.94,33.11,-115.75,-90.27,132.34,-41.27,206.15,928.84,236.76,107.55,131.88,713.96
146.27,30.74,-115.47,-87.74,130.91,-42.27,200.78,916.95,230.57,104.8,132.48,709.61
143.03,28.56,-114.45,-85.04,128.81,-42.82,195.11,905.72,224.29,101.28,133.14,704.96
139.36,26.17,-113.21,-82.02,126.38,-43.37,189.31,893.94,217.81,98.02,133.92,700.21
135.24,23.53,-111.78,-78.66,123.64,-43.94,183.41,881.52,211.09,95.07,134.8,695.36
130.58,21.05,-109.65,-75.11,120.27,-44.09,177.23,869.62,204.31,91.67,135.87,690.42
125.38,18.65,-106.92,-71.36,116.33,-43.91,170.82,858.01,197.44,88.05,137.16,685.44
119.55,15.6,-104.2,-66.96,112.08,-44.05,164.3,844.97,190.12,84.7,138.11,679.91
113.05,11.91,-101.47,-61.9,107.49,-44.52,157.66,830.53,182.33,81.6,138.7,673.79
105.95,7.86,-98.49,-56.37,102.48,-45.03,150.87,815.34,174.25,78.68,139.23,667.42
98.2,3.28,-95.4,-50.25,97.08,-45.75,143.95,799.0,165.78,76.05,139.57,660.67
89.8,-1.3,-91.67,-43.82,91.04,-46.16,136.79,782.83,157.19,73.24,140.06,653.87
80.76,-5.85,-87.26,-37.1,84.34,-46.22,129.38,766.91,148.5,70.25,140.76,647.09
71.03,-10.77,-82.55,-29.85,77.13,-46.31,121.8,750.25,139.51,67.44,141.37,640.06
60.58,-15.94,-77.39,-22.13,69.34,-46.32,114.03,733.14,130.27,64.71,142.0,632.89
51.76,-20.45,-73.11,-15.53,62.81,-46.45,107.82,716.95,121.62,61.58,141.81,625.22
44.79,-24.26,-69.89,-10.18,57.71,-46.76,103.36,701.72,113.64,58.05,140.69,616.99
38.55,-27.7,-67.0,-5.37,53.14,-47.06,99.81,687.01,105.97,54.29,139.11,608.47
33.71,-30.52,-64.82,-1.55,49.62,-47.42,97.68,673.22,98.86,50.17,136.81,599.54
28.91,-33.34,-62.66,2.26,46.13,-47.8,95.99,659.32,91.77,46.07,134.22,590.38
24.09,-36.18,-60.49,6.08,42.61,-48.18,94.68,645.31,84.7,42.03,131.35,581.01
20.53,-38.49,-58.98,9.03,40.05,-48.65,94.74,632.05,78.13,37.73,127.78,571.27
17.98,-40.39,-58.01,11.29,38.26,-49.19,95.98,619.34,71.96,33.25,123.59,561.19
14.76,-42.39,-56.48,13.91,35.85,-49.5,97.11,606.57,65.68,28.89,119.5,551.2
10.92,-44.45,-54.38,16.87,32.84,-49.57,98.17,593.81,59.31,24.63,115.51,541.3
7.11,-46.4,-52.18,19.75,29.79,-49.54,99.68,581.27,53.06,20.39,111.31,531.34
2.94,-48.34,-49.61,22.8,26.37,-49.33,101.35,568.81,46.81,16.25,107.08,521.43
-0.24,-49.8,-47.5,25.13,23.67,-49.12,104.24,557.06,41.01,11.96,102.27,511.29
-2.32,-50.76,-45.93,26.68,21.78,-48.94,108.43,546.08,35.71,7.51,96.84,500.93
-4.28,-51.52,-44.25,28.06,19.89,-48.62,113.18,535.48,30.6,3.1,91.2,490.58
-5.79,-51.97,-42.66,29.07,18.27,-48.2,118.74,525.42,25.79,-1.34,85.21,480.17
-7.36,-52.02,-40.98,29.91,16.59,-47.42,122.31,515.41,21.6,-4.77,80.36,470.43
-9.13,-51.7,-39.13,30.66,14.75,-46.23,123.57,505.4,18.04,-7.06,76.82,461.44
-10.61,-50.94,-37.34,31.04,13.1,-44.77,124.0,495.74,15.05,-8.72,73.83,452.86
-11.96,-49.72,-35.55,31.13,11.53,-42.97,122.8,486.31,12.73,-9.45,71.81,444.9
-13.1,-48.13,-33.7,30.93,10.05,-40.93,121.42,477.33,10.85,-9.79,70.02,437.25
-13.99,-46.17,-31.83,30.41,8.68,-38.66,119.96,468.84,9.43,-9.76,68.41,429.89
-14.78,-43.74,-29.89,29.62,7.34,-36.01,116.95,460.64,8.66,-8.8,67.76,423.2
-15.47,-40.85,-27.87,28.54,6.04,-33.0,112.66,452.79,8.54,-7.01,67.93,417.14
-15.3,-37.89,-26.15,26.92,5.3,-30.41,109.41,445.8,8.96,-5.17,67.71,411.14
-14.23,-34.88,-24.75,24.74,5.17,-28.29,107.2,439.72,9.96,-3.25,67.12,405.22
-12.59,-31.62,-23.49,22.1,5.39,-26.26,105.06,434.35,11.57,-0.93,66.66,399.65
-10.19,-28.22,-22.47,18.94,6.11,-24.54,103.55,429.83,13.81,1.63,66.06,394.31
-7.47,-24.42,-21.46,15.39,7.01,-22.64,100.9,425.84,16.79,5.05,66.25,389.65
-4.48,-20.18,-20.44,11.46,8.07,-20.53,96.96,422.38,20.57,9.4,67.32,385.73
-0.79,-15.74,-19.62,7.01,9.57,-18.62,93.08,419.75,25.06,14.23,68.57,382.24
3.5,-11.02,-18.95,2.05,11.46,-16.82,88.84,417.89,30.33,19.7,70.23,379.3
6.89,-6.41,-17.28,-2.09,12.37,-14.11,85.64,414.88,34.25,24.16,70.83,375.02
9.28,-1.98,-14.53,-5.3,12.21,-10.43,83.78,410.55,36.62,27.43,70.17,369.19
11.32,2.49,-11.21,-8.21,11.58,-6.2,82.28,405.81,38.48,30.39,69.1,362.8
12.61,6.9,-6.98,-10.42,10.09,-1.15,81.57,400.1,39.23,32.56,67.19,355.31
14.12,11.39,-2.55,-12.75,8.61,4.02,81.14,394.64,40.09,34.81,65.14,347.75
15.88,16.0,2.05,-15.22,7.17,9.29,80.93,389.49,41.13,37.2,62.99,340.19
17.05,20.51,7.46,-17.11,5.01,15.24,81.6,383.56,41.2,38.86,60.02,331.62
