I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-14.44,-76.0,-66.62,45.19,28.02,-71.36,35.2,67.8,24.16,-14.55,-12.09,-21.27
-13.45,-72.84,-64.65,42.92,27.36,-68.89,35.77,72.56,30.16,-11.7,-9.74,-19.81
-12.81,-69.83,-63.02,40.88,26.98,-66.63,37.03,77.47,35.99,-9.04,-7.32,-18.27
-12.6,-67.02,-61.82,39.14,26.93,-64.63,39.05,82.52,41.6,-6.61,-4.85,-16.67
-12.19,-64.31,-60.62,37.33,26.79,-62.72,40.76,87.94,47.8,-4.28,-2.45,-15.19
-11.76,-61.74,-59.56,35.56,26.69,-60.97,42.49,93.67,54.37,-2.11,-0.08,-13.78
-10.77,-58.62,-57.69,33.4,26.32,-58.55,44.26,99.95,62.25,3.16,2.73,-12.53
-9.1,-54.87,-54.88,30.79,25.6,-55.37,45.97,106.85,71.63,11.86,6.0,-11.47
-7.14,-50.88,-51.68,28.0,24.78,-51.88,47.82,114.22,81.95,22.43,9.53,-10.55
-4.7,-46.44,-47.81,24.92,23.75,-47.85,49.79,122.17,93.49,35.81,13.44,-9.79
-1.97,-41.98,-43.75,21.71,22.6,-43.74,51.62,130.62,105.94,50.13,17.42,-9.22
1.06,-37.55,-39.55,18.41,21.34,-39.6,53.3,139.59,119.28,65.33,21.45,-8.83
4.62,-32.74,-34.7,14.81,19.85,-34.97,54.97,149.2,133.97,83.18,25.8,-8.66
8.68,-27.66,-29.31,10.95,18.14,-29.97,56.56,159.44,149.97,103.35,30.4,-8.72
13.48,-20.23,-23.71,5.22,16.69,-23.58,54.69,165.67,175.6,136.34,48.21,-0.72
19.11,-10.18,-17.85,-2.58,15.54,-15.64,49.01,167.46,211.83,183.52,80.6,16.17
25.44,1.46,-11.63,-11.69,14.46,-6.67,41.05,167.0,254.79,239.86,121.47,38.07
32.58,15.32,-5.1,-22.58,13.57,3.65,29.83,162.95,306.95,308.53,174.61,67.37
40.48,30.32,2.08,-34.39,12.55,14.87,17.31,143.92,345.73,382.79,232.7,99.31
49.17,46.41,9.93,-47.11,11.37,26.99,3.55,108.58,369.15,462.39,295.48,133.71
58.77,64.72,18.26,-61.61,10.31,40.54,-13.37,60.97,390.27,553.72,370.11,175.16
69.3,85.09,27.16,-77.77,9.3,55.46,-33.09,-2.53,403.07,655.52,455.29,222.79
76.09,107.08,39.53,-92.35,7.35,72.99,-67.66,-111.87,362.99,725.74,530.56,270.72
78.7,130.86,55.68,-105.2,4.38,93.38,-118.65,-271.11,265.59,761.11,595.06,319.13
79.36,156.58,74.31,-117.78,0.83,116.06,-180.3,-470.04,126.32,780.76,657.87,370.42
76.75,184.23,96.3,-129.23,-3.6,141.45,-256.28,-718.52,-68.56,772.91,713.61,423.23
73.62,202.83,112.7,-136.76,-8.27,159.26,-335.47,-931.17,-253.58,747.34,740.84,460.91
70.1,211.3,122.72,-139.99,-13.15,168.53,-417.27,-1102.14,-425.71,703.55,736.8,481.64
63.63,214.79,131.42,-139.44,-18.81,174.51,-510.55,-1275.62,-622.33,625.66,706.52,492.06
54.73,210.14,136.38,-134.12,-25.14,174.34,-612.92,-1429.32,-827.83,513.95,642.68,487.09
43.37,182.46,123.04,-114.97,-25.89,153.55,-671.58,-1517.48,-1002.01,357.19,534.96,448.45
29.13,129.82,89.89,-80.63,-20.52,110.46,-682.2,-1534.82,-1142.18,149.9,379.43,373.16
12.29,56.08,41.59,-34.2,-11.89,49.1,-667.87,-1490.42,-1253.98,-104.66,172.73,264.53
-7.35,-43.8,-26.45,27.36,1.8,-35.28,-613.57,-1368.33,-1324.47,-412.42,-90.96,115.84
-30.52,-130.23,-82.74,82.79,12.17,-107.06,-551.85,-1240.13,-1378.46,-687.99,-323.47,-25.37
-57.35,-201.01,-125.42,130.82,18.6,-164.21,-483.78,-1106.39,-1412.58,-925.28,-520.18,-157.25
-87.77,-280.21,-174.05,184.68,26.73,-228.56,-379.43,-915.77,-1400.74,-1120.01,-706.29,-298.02
-122.04,-358.17,-220.94,239.2,34.51,-291.4,-244.79,-682.65,-1344.71,-1244.57,-857.28,-435.44
-142.08,-394.25,-239.29,266.77,35.4,-318.75,-135.56,-470.01,-1225.97,-1269.57,-934.19,-526.4
-146.18,-385.42,-227.35,265.26,29.1,-308.19,-52.52,-278.14,-1036.13,-1174.75,-925.88,-564.49
-143.13,-342.61,-191.3,243.27,17.03,-268.38,27.53,-86.94,-797.23,-1005.79,-854.27,-558.18
-127.77,-253.39,-122.91,192.47,-2.76,-188.9,90.64,87.15,-501.63,-746.33,-703.22,-492.02
-110.65,-178.33,-68.63,147.66,-17.33,-123.88,152.54,262.41,-238.88,-512.65,-571.84,-435.56
-92.3,-119.52,-30.18,109.98,-26.05,-75.29,213.37,436.98,-19.64,-319.28,-466.78,-389.22
-62.85,-36.74,22.97,54.5,-37.08,-6.67,252.96,586.35,205.11,-106.06,-327.78,-303.77
-24.31,56.55,80.33,-11.31,-47.35,69.9,273.07,711.28,409.55,93.02,-179.52,-193.19
1.55,120.68,116.97,-57.47,-52.05,120.67,296.83,817.43,576.35,246.41,-61.09,-114.91
14.1,155.09,132.84,-83.57,-51.21,145.42,321.98,898.85,702.26,347.7,26.05,-69.02
22.49,168.2,131.56,-98.4,-44.61,150.91,336.93,950.02,772.26,402.81,79.24,-37.79
21.11,148.79,106.0,-93.87,-30.75,127.67,345.77,968.59,776.88,398.26,85.26,-36.21
25.39,140.53,91.55,-93.66,-20.95,115.87,348.57,978.67,792.82,405.44,103.04,-22.13
36.26,143.84,88.79,-98.04,-15.46,116.13,344.31,979.58,818.2,425.38,130.29,5.2
41.26,126.62,73.54,-87.88,-7.26,99.81,335.59,955.5,803.69,408.98,123.75,11.47
43.7,97.56,53.25,-67.64,1.14,75.15,322.27,911.07,764.25,371.22,93.59,4.73
48.4,84.69,41.43,-60.5,6.87,62.7,311.68,883.0,745.37,354.97,85.35,5.44
54.29,86.88,36.96,-66.05,10.16,61.27,305.17,873.23,746.33,359.44,97.28,10.71
61.33,96.47,38.72,-75.88,10.41,66.75,299.38,867.56,755.63,374.95,113.17,15.45
70.41,120.31,50.11,-95.62,6.75,84.18,296.8,876.16,785.14,412.77,143.63,23.62
75.91,132.89,56.84,-105.98,4.34,93.7,293.66,872.95,792.68,424.92,157.52,28.2
77.69,133.27,59.0,-105.8,3.07,94.93,290.12,857.14,777.41,410.15,153.04,29.17
79.2,139.88,66.76,-109.23,-0.48,102.1,290.53,850.88,770.83,402.22,154.22,33.04
79.18,147.24,77.37,-111.9,-5.34,111.12,294.49,849.16,764.41,390.94,154.25,38.68
78.83,150.67,82.79,-112.97,-8.22,115.58,292.56,838.44,753.84,379.74,152.96,40.67
78.53,151.7,83.48,-113.77,-9.21,116.45,284.76,820.66,742.64,372.55,153.13,39.66
76.74,148.67,81.49,-111.5,-9.2,114.0,275.67,799.37,727.34,360.69,150.11,37.77
73.78,140.72,74.94,-106.21,-7.36,106.82,263.13,772.01,707.99,345.99,144.64,34.02
69.77,135.31,71.57,-101.69,-6.64,102.57,254.34,753.07,694.56,335.5,142.84,33.37
64.48,132.34,71.7,-97.63,-7.13,101.37,250.08,743.65,687.3,328.73,144.58,36.42
58.11,127.36,69.91,-92.16,-6.65,98.25,245.15,734.94,681.76,324.03,147.72,40.11
50.59,121.92,67.91,-85.97,-5.8,94.85,241.39,730.6,680.43,323.0,153.72,45.81
45.59,117.66,66.24,-81.49,-5.38,92.09,236.31,720.83,673.5,317.08,156.4,48.73
43.5,114.38,64.45,-78.85,-5.21,89.61,229.3,704.29,660.15,305.8,155.36,48.34
42.52,112.42,63.5,-77.37,-5.32,88.18,223.0,688.71,647.21,294.7,154.83,48.1
43.71,112.22,63.47,-77.76,-5.88,88.0,216.73,671.56,632.27,281.75,153.32,46.79
44.89,111.58,62.7,-77.95,-5.82,87.23,211.03,657.08,620.36,271.61,154.07,46.86
45.94,110.61,61.31,-77.94,-5.14,86.01,206.28,646.39,612.5,265.15,157.74,48.81
48.93,110.87,60.2,-79.44,-4.46,85.47,201.67,635.41,604.41,258.57,161.66,50.47
53.44,111.98,59.07,-82.08,-3.55,85.29,197.48,625.42,597.53,253.18,166.78,52.54
56.17,112.76,58.38,-83.76,-2.91,85.23,193.48,615.64,590.32,247.2,171.85,53.92
57.13,113.31,58.25,-84.52,-2.64,85.43,189.61,605.62,582.28,240.16,176.57,54.32
57.65,114.01,58.29,-85.17,-2.32,85.8,186.19,596.83,575.37,234.04,182.33,54.82
56.93,114.59,58.63,-85.22,-2.09,86.33,183.19,589.02,569.14,228.32,188.8,55.09
57.46,116.31,59.35,-86.43,-1.83,87.58,180.73,582.19,563.96,223.56,196.42,55.47
59.43,119.28,60.42,-88.95,-1.49,89.57,178.89,576.58,560.16,220.07,205.41,56.11
60.93,122.67,61.96,-91.49,-1.25,92.05,177.58,572.01,557.21,217.2,215.34,56.55
62.52,126.82,63.99,-94.47,-1.07,95.15,176.86,568.61,555.35,215.19,226.39,56.91
63.46,129.18,65.15,-96.2,-0.99,96.92,174.99,563.06,551.37,211.6,237.11,57.14
63.46,129.46,65.35,-96.39,-1.04,97.17,171.82,555.07,544.94,206.13,247.33,57.18
63.3,129.09,65.27,-96.16,-1.17,96.95,168.22,546.31,537.78,200.18,257.94,57.15
62.7,127.36,64.54,-95.0,-1.41,95.7,163.72,535.86,528.99,193.04,268.55,57.01
61.65,125.58,63.99,-93.6,-1.77,94.54,159.36,525.74,520.48,186.15,277.37,56.75
60.2,123.86,63.67,-92.05,-2.26,93.54,155.19,516.08,512.39,179.63,284.25,56.37
58.11,120.91,62.86,-89.55,-2.9,91.68,150.28,505.06,502.99,172.17,289.65,55.86
55.36,117.0,61.75,-86.24,-3.68,89.2,144.85,493.11,492.68,164.06,293.01,55.2
53.19,114.27,61.22,-83.83,-4.47,87.6,140.3,483.12,484.57,157.81,298.06,54.84
51.67,112.73,61.29,-82.33,-5.26,86.88,136.64,475.12,478.71,153.49,305.0,54.81
50.16,111.54,61.63,-81.03,-6.13,86.47,133.34,467.99,473.9,150.12,311.47,54.9
49.0,111.22,62.47,-80.35,-7.04,86.75,130.75,462.49,470.95,148.34,318.35,55.23
47.37,110.2,63.1,-79.07,-8.1,86.58,127.79,456.44,467.61,146.38,328.13,55.56
45.22,108.37,63.5,-77.12,-9.32,85.88,124.4,449.72,463.76,144.16,340.91,55.86
43.19,106.98,64.19,-75.45,-10.61,85.56,121.42,444.05,461.22,143.12,356.26,56.38
41.1,105.66,65.04,-73.79,-12.02,85.34,118.62,438.95,459.51,142.9,374.92,57.06
39.44,104.67,65.74,-72.51,-13.14,85.23,115.76,433.35,456.55,141.48,395.27,57.8
38.35,104.2,66.33,-71.74,-13.95,85.33,112.91,427.33,452.36,138.85,417.46,58.63
37.45,103.86,66.85,-71.14,-14.63,85.46,110.02,421.1,447.61,135.72,443.06,59.58
36.92,103.79,67.22,-70.83,-15.07,85.65,107.06,414.41,441.77,131.56,471.9,60.62
36.62,104.13,67.77,-70.85,-15.49,86.14,104.37,408.32,436.54,127.94,482.62,61.88
36.55,104.88,68.49,-71.17,-15.89,86.93,101.95,402.85,431.96,124.93,473.36,63.39
36.91,106.07,69.18,-71.93,-16.06,87.92,99.6,397.27,426.76,121.29,454.16,65.07
37.7,107.76,69.91,-73.14,-16.06,89.18,97.4,391.81,421.28,117.36,419.0,66.95
38.28,109.32,70.72,-74.18,-16.19,90.43,95.24,386.69,416.46,114.14,384.12,69.05
38.66,110.74,71.59,-75.04,-16.45,91.64,93.09,381.86,412.24,111.57,350.49,71.35
39.13,112.35,72.56,-76.05,-16.71,92.99,91.06,377.38,408.4,109.4,304.7,73.91
39.55,114.01,73.63,-77.04,-17.04,94.43,89.13,373.29,405.17,107.87,250.22,76.71
40.34,116.1,74.72,-78.43,-17.21,96.09,87.3,369.28,401.67,106.06,204.51,79.76
41.56,118.67,75.83,-80.25,-17.18,98.01,85.6,365.33,397.87,103.96,167.64,83.07
42.86,121.42,77.01,-82.2,-17.16,100.06,83.99,361.67,394.4,102.2,133.67,86.66
44.36,124.43,78.25,-84.37,-17.06,102.27,82.48,358.23,391.06,100.6,107.08,90.54
45.27,126.5,79.36,-85.8,-17.2,103.87,80.48,353.15,386.24,97.84,77.46,93.33
45.47,127.49,80.33,-86.35,-17.62,104.76,77.91,346.26,379.85,93.87,44.62,94.91
45.42,128.04,81.23,-86.55,-18.14,105.34,75.07,338.38,372.51,89.16,17.74,95.92
44.87,127.78,82.01,-86.11,-18.84,105.38,71.78,328.99,363.75,83.35,-5.07,95.98
44.22,127.35,82.8,-85.54,-19.61,105.31,68.38,319.2,354.68,77.35,-26.59,95.9
43.49,126.79,83.6,-84.86,-20.41,105.16,64.89,309.06,345.31,71.18,-45.61,95.69
42.28,125.47,84.3,-83.57,-21.42,104.5,60.97,297.51,334.69,64.05,-61.71,94.62
40.66,123.49,84.91,-81.75,-22.58,103.41,56.69,284.75,323.02,56.14,-75.03,92.83
39.33,121.87,85.2,-80.26,-23.42,102.53,52.5,272.09,311.28,48.19,-90.72,91.33
38.31,120.62,85.11,-79.08,-23.9,101.85,48.41,259.49,299.44,40.16,-109.19,90.09
37.29,119.3,84.77,-77.87,-24.25,101.1,44.21,246.43,287.11,31.79,-127.92,88.72
36.44,118.16,84.1,-76.83,-24.33,100.45,40.02,233.2,274.53,23.24,-148.35,87.45
35.23,116.42,83.21,-75.31,-24.49,99.39,35.47,218.72,260.81,13.82,-166.66,85.48
33.61,114.0,82.11,-73.27,-24.73,97.87,30.51,202.89,245.89,3.49,-182.56,82.75
32.0,111.5,80.66,-71.17,-24.77,96.28,25.43,186.49,230.37,-7.29,-199.22,79.83
30.26,108.73,78.86,-68.89,-24.7,94.48,20.14,169.24,214.03,-18.69,-215.8,76.56
28.69,105.7,76.93,-66.56,-24.5,92.27,15.06,151.45,197.19,-29.54,-229.83,73.48
27.36,102.46,74.85,-64.26,-24.12,89.66,10.29,133.2,179.93,-39.69,-241.47,70.71
26.03,98.87,72.52,-61.8,-23.63,86.65,5.52,114.15,161.93,-49.82,-251.29,67.84
24.81,94.94,70.0,-59.22,-23.0,83.18,0.91,94.38,143.28,-59.6,-258.71,65.05
23.61,90.79,67.1,-56.56,-22.17,79.47,-3.76,73.87,123.9,-69.59,-265.94,62.13
22.43,86.41,63.8,-53.79,-21.13,75.5,-8.49,52.57,103.76,-79.86,-273.04,59.05
21.38,81.74,60.22,-50.95,-19.89,71.12,-13.09,30.57,82.97,-89.81,-278.43,56.06
20.44,76.8,56.31,-48.03,-18.43,66.35,-17.58,7.84,61.48,-99.57,-282.57,53.13
19.26,71.36,51.96,-44.75,-16.85,61.22,-22.4,-16.15,38.83,-110.15,-286.48,49.61
17.82,65.38,47.14,-41.08,-15.16,55.68,-27.55,-41.46,14.97,-121.57,-290.08,45.49
16.3,58.99,41.88,-37.17,-13.29,49.75,-32.84,-67.84,-9.89,-133.41,-293.22,41.04
14.59,52.11,36.14,-32.92,-11.25,43.43,-38.4,-95.46,-35.9,-145.92,-296.15,36.11
12.94,44.86,30.0,-28.53,-8.98,36.65,-43.9,-124.02,-62.77,-158.34,-297.86,31.13
11.39,37.23,23.44,-24.01,-6.47,29.4,-49.33,-153.51,-90.51,-170.63,-298.33,26.13
9.71,29.12,16.39,-19.19,-3.76,21.69,-54.93,-184.22,-119.37,-183.38,-298.29,20.75
7.98,20.53,8.86,-14.11,-0.83,13.51,-60.64,-216.11,-149.32,-196.41,-297.54,15.1
5.89,11.83,2.07,-8.77,1.55,5.72,-65.63,-244.29,-176.85,-208.88,-298.02,9.34
3.39,3.03,-3.86,-3.14,3.28,-1.57,-69.85,-268.31,-201.66,-220.77,-300.03,3.46
0.66,-6.03,-9.52,2.76,4.76,-8.82,-73.64,-290.43,-225.36,-232.36,-302.52,-2.57
-2.4,-15.26,-14.56,8.94,5.75,-15.78,-76.77,-309.27,-246.96,-243.41,-306.08,-8.71
-5.66,-24.9,-19.72,15.43,6.72,-22.95,-79.75,-327.72,-268.55,-254.56,-309.81,-15.14
-9.11,-34.99,-25.05,22.24,7.67,-30.37,-82.61,-345.88,-290.21,-265.81,-313.68,-21.88
-12.91,-45.31,-29.85,29.37,8.19,-37.56,-84.86,-361.07,-310.01,-276.66,-318.69,-28.79
-17.04,-55.92,-34.28,36.82,8.35,-44.62,-86.62,-373.8,-328.33,-287.2,-324.7,-35.92
-21.2,-66.1,-39.22,44.05,8.76,-51.9,-88.38,-387.51,-347.03,-297.85,-330.08,-43.27
-25.4,-75.77,-44.65,50.99,9.4,-59.36,-90.1,-402.11,-365.98,-308.56,-334.87,-50.83
-29.76,-85.29,-50.25,57.94,10.04,-66.9,-91.6,-416.24,-384.5,-319.22,-339.79,-58.62
-34.23,-94.45,-56.21,64.72,10.82,-74.58,-93.0,-430.71,-403.0,-329.9,-344.48,-66.66
-39.01,-103.59,-61.82,71.67,11.26,-82.05,-93.86,-442.69,-419.8,-340.22,-350.23,-74.89
-44.14,-112.75,-67.04,78.8,11.33,-89.31,-94.14,-451.96,-434.77,-350.15,-357.15,-83.34
-49.44,-121.53,-72.38,85.83,11.38,-96.55,-94.15,-460.55,-449.02,-359.95,-364.35,-92.0
-54.98,-130.0,-77.69,92.8,11.29,-103.7,-93.77,-467.76,-462.12,-369.51,-372.13,-100.89
-59.38,-137.44,-82.07,98.71,11.3,-109.77,-93.59,-474.23,-473.4,-377.52,-377.15,-108.04
-62.48,-143.7,-85.46,103.39,11.45,-114.68,-93.7,-480.17,-482.85,-383.86,-379.01,-113.25
-64.97,-149.13,-88.17,107.36,11.57,-118.81,-93.72,-484.79,-490.44,-389.07,-379.52,-117.44
-66.45,-153.48,-89.94,110.31,11.71,-121.88,-93.85,-488.27,-495.97,-392.75,-377.72,-120.03
-67.68,-157.05,-91.42,112.73,11.83,-124.46,-93.78,-490.67,-500.01,-395.71,-375.37,-122.15
-68.68,-159.81,-92.59,114.63,11.91,-126.57,-93.49,-491.89,-502.5,-397.96,-372.59,-123.84
-68.71,-161.38,-92.91,115.45,12.03,-127.63,-93.28,-492.06,-502.92,-398.73,-367.63,-124.02
-67.92,-161.76,-92.49,115.26,12.2,-127.73,-93.08,-491.14,-501.32,-398.16,-360.82,-122.88
-67.35,-161.59,-92.01,114.91,12.21,-127.49,-92.35,-488.67,-499.04,-397.08,-354.99,-121.82
-66.99,-160.83,-91.44,114.36,12.08,-126.85,-91.08,-484.61,-496.09,-395.45,-350.14,-120.82
-66.4,-159.14,-90.52,113.23,11.88,-125.56,-89.5,-479.15,-491.84,-392.91,-345.12,-119.28
-65.83,-156.65,-89.41,111.7,11.57,-123.74,-87.46,-472.17,-486.61,-389.65,-340.61,-117.54
-64.43,-152.83,-87.52,109.09,11.27,-120.84,-85.35,-463.93,-479.4,-384.92,-334.46,-114.43
-62.14,-147.59,-84.81,105.34,11.01,-116.81,-83.2,-454.41,-470.11,-378.63,-326.54,-109.85
-59.57,-141.27,-81.69,100.89,10.67,-111.98,-80.71,-443.38,-459.49,-371.29,-318.46,-104.62
-56.51,-133.72,-78.02,95.59,10.29,-106.22,-77.94,-430.87,-447.3,-362.69,-309.73,-98.46
-54.36,-128.34,-75.24,91.82,9.93,-102.05,-75.68,-420.36,-437.1,-355.86,-302.16,-94.0
-53.31,-125.47,-73.53,89.87,9.59,-99.75,-73.96,-412.14,-429.32,-351.12,-296.1,-91.57
-52.57,-123.4,-72.11,88.46,9.25,-98.0,-72.47,-404.62,-422.11,-346.91,-290.36,-89.73
-52.54,-123.07,-71.39,88.28,8.94,-97.53,-71.44,-398.78,-416.52,-344.08,-285.5,-89.22
-52.53,-122.58,-70.64,88.03,8.6,-96.93,-70.34,-392.56,-410.64,-340.99,-280.85,-88.71
-52.51,-121.79,-69.79,87.61,8.23,-96.11,-69.17,-385.87,-404.38,-337.52,-276.35,-88.09
-53.18,-122.54,-69.62,88.31,7.86,-96.43,-68.36,-380.63,-399.64,-335.29,-272.85,-88.73
-54.4,-124.46,-69.96,89.87,7.5,-97.61,-67.82,-376.45,-396.06,-333.97,-270.23,-90.38
-54.93,-124.89,-69.62,90.34,7.14,-97.65,-67.11,-370.92,-390.77,-331.16,-266.6,-90.78
-54.76,-123.85,-68.62,89.72,6.78,-96.57,-66.25,-364.1,-383.78,-326.87,-261.91,-89.95
-54.42,-122.38,-67.43,88.8,6.43,-95.17,-65.4,-356.93,-376.31,-322.08,-257.06,-88.81
-53.6,-119.85,-65.78,87.1,6.07,-92.96,-64.46,-348.86,-367.68,-316.19,-251.57,-86.81
-53.23,-118.32,-64.58,86.13,5.74,-91.48,-63.81,-341.86,-360.12,-311.08,-246.8,-85.64
-53.38,-117.93,-63.9,85.99,5.42,-90.85,-63.5,-336.09,-353.84,-306.85,-242.88,-85.43
-53.35,-117.13,-63.05,85.54,5.12,-89.89,-63.24,-330.13,-347.15,-302.13,-238.76,-84.9
-53.33,-116.4,-62.25,85.14,4.83,-88.97,-63.14,-324.44,-340.61,-297.34,-234.76,-84.42
-52.92,-114.66,-60.93,84.04,4.43,-87.37,-62.48,-317.8,-333.12,-292.0,-229.79,-83.6
-51.98,-111.64,-58.95,82.04,3.88,-84.89,-61.16,-309.94,-324.39,-285.91,-223.66,-82.26
-50.87,-108.19,-56.75,79.74,3.27,-82.13,-59.59,-301.81,-315.37,-279.62,-217.09,-80.87
-49.45,-103.96,-54.14,76.9,2.55,-78.85,-57.57,-293.05,-305.7,-272.95,-209.76,-79.29
-47.81,-99.22,-51.3,73.69,1.81,-75.21,-55.45,-284.05,-295.68,-265.86,-202.05,-77.46
-45.96,-94.01,-48.25,70.15,1.05,-71.24,-53.25,-274.92,-285.37,-258.41,-194.02,-75.41
-43.74,-87.9,-44.76,65.96,0.2,-66.65,-50.62,-265.11,-274.34,-250.45,-185.16,-73.04
-41.15,-80.91,-40.84,61.17,-0.73,-61.46,-47.62,-254.71,-262.66,-241.97,-175.55,-70.33
-38.77,-74.4,-36.96,56.71,-1.63,-56.42,-44.88,-245.19,-251.78,-233.85,-166.39,-67.5
-36.63,-68.41,-33.11,52.62,-2.5,-51.53,-42.38,-236.59,-241.77,-226.12,-157.72,-64.52
-34.44,-62.29,-29.08,48.45,-3.38,-46.45,-39.89,-228.29,-231.98,-218.38,-148.98,-61.29
-32.35,-56.4,-24.99,44.44,-4.24,-41.34,-37.54,-220.65,-222.78,-210.83,-140.48,-57.83
-29.98,-49.81,-20.49,39.94,-5.18,-35.7,-34.88,-212.73,-213.24,-202.95,-131.37,-53.99
-27.29,-42.46,-15.56,34.9,-6.19,-29.48,-31.87,-204.45,-203.29,-194.7,-121.58,-49.75
-24.59,-35.06,-10.43,29.84,-7.21,-23.08,-28.87,-196.63,-193.74,-186.53,-111.79,-45.19
-21.79,-27.42,-5.04,24.6,-8.26,-16.36,-25.78,-189.06,-184.39,-178.32,-101.8,-40.27
-19.26,-20.26,-0.08,19.74,-9.35,-10.2,-22.83,-182.15,-175.48,-170.43,-92.36,-35.87
-17.08,-13.75,4.34,15.38,-10.45,-4.73,-20.09,-176.05,-167.14,-162.95,-83.61,-32.09
-15.01,-7.39,8.62,11.15,-11.6,0.56,-17.37,-170.45,-159.15,-155.65,-75.08,-28.45
-13.16,-1.41,12.57,7.23,-12.78,5.4,-14.74,-165.49,-151.6,-148.64,-67.0,-25.22
-11.39,4.44,16.52,3.41,-13.98,10.22,-12.17,-161.16,-144.56,-141.83,-59.09,-21.87
-9.7,10.18,20.51,-0.32,-15.2,15.03,-9.62,-157.46,-138.06,-135.24,-51.33,-18.39
-8.26,15.47,24.18,-3.69,-16.45,19.4,-7.2,-154.57,-132.18,-129.01,-44.09,-15.23
-7.05,20.34,27.58,-6.74,-17.72,23.41,-4.91,-152.5,-126.94,-123.16,-37.31,-12.31
-5.68,25.61,31.34,-10.07,-19.04,27.84,-5.12,-151.11,-122.03,-117.24,-30.2,-8.9
-4.14,31.31,35.46,-13.69,-20.4,32.7,-8.09,-150.45,-117.44,-111.27,-22.76,-5.01
-2.62,37.03,39.68,-17.32,-21.81,37.64,-12.72,-150.64,-113.4,-105.46,-15.35,-0.92
-1.01,42.98,44.15,-21.1,-23.25,42.87,-19.71,-151.66,-109.84,-99.71,-7.79,3.55
0.38,48.58,48.41,-24.6,-24.73,47.78,-27.75,-153.71,-107.01,-94.35,-0.65,7.87
1.54,53.76,52.41,-27.77,-26.23,52.34,-36.79,-156.82,-104.98,-89.4,6.01,11.99
2.69,58.97,56.52,-30.94,-27.78,56.98,-48.16,-160.95,-103.57,-84.64,12.64,16.34
3.75,64.08,60.62,-34.02,-29.36,61.58,-61.63,-166.15,-102.87,-80.16,19.09,20.8
4.58,67.45,63.21,-36.15,-30.29,64.55,-72.2,-169.32,-101.98,-76.35,24.81,24.43
5.21,68.95,64.15,-37.25,-30.48,65.79,-79.59,-170.16,-100.81,-73.25,29.77,27.2
5.62,69.24,64.09,-37.66,-30.27,65.93,-86.07,-170.21,-99.85,-70.73,34.14,29.44
5.8,67.85,62.58,-37.13,-29.45,64.52,-90.3,-168.59,-98.86,-68.92,37.75,30.91
5.86,65.81,60.58,-36.22,-28.43,62.55,-95.59,-167.13,-98.37,-67.55,41.01,32.23
5.79,63.13,58.1,-34.93,-27.21,60.03,-102.14,-165.94,-98.41,-66.63,43.92,33.42
5.51,58.87,54.27,-32.76,-25.41,56.08,-107.14,-163.31,-98.52,-66.41,46.13,33.93
5.02,53.2,49.26,-29.81,-23.11,50.84,-111.3,-159.6,-98.81,-66.84,47.71,33.88
4.0,47.11,44.02,-26.26,-20.79,45.29,-113.49,-157.17,-100.06,-67.77,48.86,33.58
2.41,40.52,38.5,-22.03,-18.45,39.34,-113.24,-155.99,-102.28,-69.22,49.55,32.97
0.4,33.07,32.33,-17.1,-15.88,32.65,-111.47,-155.15,-105.19,-71.26,49.7,31.98
-2.12,24.95,25.72,-11.46,-13.18,25.41,-107.74,-155.21,-108.98,-73.87,49.35,30.65
-5.02,15.29,17.83,-4.84,-9.97,16.79,-101.91,-154.33,-113.1,-77.24,48.26,28.63
-8.28,4.01,8.6,2.8,-6.19,6.7,-93.96,-152.4,-117.5,-81.41,46.39,25.89
-12.08,-8.31,-1.41,11.32,-2.14,-4.29,-83.44,-150.78,-122.65,-86.26,43.89,22.63
-16.41,-21.9,-12.41,20.83,2.29,-16.4,-70.25,-149.06,-128.44,-91.86,40.69,18.75
-19.79,-34.53,-22.37,29.11,5.98,-27.62,-61.07,-147.45,-132.82,-96.1,37.86,14.87
-22.11,-45.93,-31.06,35.96,8.79,-37.71,-56.41,-146.09,-135.63,-98.76,35.52,11.04
-24.06,-57.34,-39.58,42.49,11.32,-47.8,-52.93,-144.6,-137.77,-100.88,33.09,6.9
-25.23,-68.11,-47.35,48.09,13.26,-57.29,-52.45,-143.06,-138.64,-101.88,30.89,2.61
-26.53,-79.44,-55.43,54.01,15.18,-67.25,-50.86,-141.67,-139.57,-102.95,28.3,-2.14
-28.0,-91.41,-63.91,60.35,17.11,-77.75,-47.88,-140.4,-140.58,-104.16,25.26,-7.42
-28.85,-102.86,-71.72,65.92,18.49,-87.77,-47.1,-139.22,-140.53,-104.36,22.36,-12.9
-29.23,-114.04,-79.09,70.98,19.42,-97.5,-47.67,-138.19,-139.64,-103.79,19.48,-18.67
-30.18,-123.14,-85.1,75.6,20.56,-105.34,-46.87,-136.65,-139.25,-103.75,17.08,-23.5
-31.67,-129.79,-89.5,79.61,21.9,-110.95,-44.94,-134.54,-139.32,-104.2,15.31,-27.2
-33.33,-134.95,-92.8,83.1,23.16,-115.2,-42.59,-132.22,-139.35,-104.62,13.86,-30.43
-35.4,-138.03,-94.67,86.03,24.5,-117.53,-39.24,-129.5,-139.63,-105.34,12.92,-32.79
